Fips,avg_real_nodes_2020,avg_network_density_2020,avg_conNodeRatio_2020,avg_block_density_2020
31137,1105,7066.246582036666,0.6120590170224333,12.18904427688
31139,1567.5,4198.43200684,0.56261837482455,1.99206668139
31141,727.875,19079.838562015,0.5776365771889624,62.5213352143825
31143,1196,4136.258911135001,0.5400137007236501,1.77763557434
31145,913,6724.282226563333,0.5488413770993666,9.760700007283333
31147,1076.3333333333333,4367.238769536667,0.5807239413261334,4.0546612739566665
31149,897,1351.57543945,0.5298287272453,0.23722733557
31151,670.8,6444.556738284,0.4946925163269,6.949604558948
31153,202.76595744680853,25173.993590011916,0.5641351354883127,44.25602070321894
31155,1218.6,6011.114550784,0.48230349421499996,7.10133213997
31157,895.0909090909091,19237.908913352727,0.6810857816176,47.242284850645454
31159,970,6775.8314209025,0.51441000401975,7.7968773841875
31161,2313,2280.65454102,0.53530690073965,0.6361283063900001
31163,2188,3446.93579102,0.4482688009739,1.32075929642
31165,2173,1416.8684082,0.5306471586227,0.11996014416
31167,1233.5,4546.547485355,0.49249731004240005,2.56238716841
31169,1084.5,3964.4016113300004,0.48310282826425,2.083436727525
31171,447,942.56982422,0.5321428775787,0.13036972284
31173,1091.5,3955.897705085,0.4506285637617,2.25473189354
31175,1234.5,4447.445800785,0.52578170597555,4.300397217275
31177,953.6,7456.795605474,0.52721363306044,6.690372037888
31179,1550,7160.95605469,0.56371170282365,8.509978234775
31181,1058,3584.087890625,0.47788789868354997,1.4912849068649998
31183,596,1469.49707031,0.5649288892746,0.12508922815
31185,918.5,6876.7397460975,0.562557794153725,8.9019910395175
32001,687.5714285714286,10604.836879188571,0.46168467828207144,26.270841404797142
32003,109.54953271028019,34456.064152171304,0.5476821582172516,53.855484528189834
32005,226.5,9726.7933654825,0.5042686816304875,11.140774779025001
32007,1155.4,10523.88544922,0.48642117381095334,21.99669057925867
32009,2790,1463.85510254,0.3184931576252,0.12287435681
32011,3332,1594.64013672,0.494068801403,0.20335246623
32013,1994.4,10111.407324222,0.56895067095756,18.141033920648
32015,2119,1247.956115725,0.44608303904534996,0.23435690998999997
32017,3102.5,1323.484710695,0.3342102319002,0.14051695168
32019,335.1111111111111,11560.911187068888,0.5006966441869778,15.563444371027224
32021,2213,3062.643493655,0.48073133826255,1.321213975545
32023,1189.7333333333331,9863.785050458,0.5012454986572267,9.159432354323334
32027,5261,1639.69555664,0.4350090920925,0.2030517906
32029,1546,4234.59375,0.4448920786381,1.41397213936
32031,125.98540145985397,25747.0871635511,0.502126207643181,48.339828404962915
32033,4702,4629.701090496666,0.5290470123291333,2.99235740304
32510,177.92857142857142,26794.27078683214,0.58423228349005,54.010837163248574
33001,466.22222222222223,8473.640597877778,0.5047073380814777,7.700120502051666
33003,557.4736842105264,5324.934531767369,0.4632515530837158,3.2616530531363157
33005,558.6111111111111,8260.741970489446,0.5037030941910167,8.230311916936667
33007,682.5454545454545,3835.529607602727,0.4701640009880091,3.9032017426072727
33009,306.67857142857144,6014.644093107857,0.4601162554962286,6.094469647325
33011,163.33009708737868,21888.11868079,0.5987997086881456,50.58943605654825
33013,211.5128205128205,9425.457901395384,0.521566604192436,14.832815087762306
33015,166.40277777777777,11197.10804918375,0.5425919273661208,15.207698941235694
33017,175.66666666666669,10859.186979170001,0.5503216177225133,15.649574653311666
33019,323.45454545454544,5145.037575465454,0.47880220142278185,4.6684589169263635
34001,172.4657534246575,20011.337860528354,0.615620570231785,54.1560180252589
34003,114.06403940886699,33919.29122970054,0.6063056210872582,86.86587281180596
34005,148.94017094017096,20615.752562435897,0.6139822714349137,41.52924567614308
34007,120.68217054263566,29883.478254453108,0.6181994353153891,78.15467878090783
34009,208.6875,15212.856033328437,0.6573300175368781,48.52957551181813
34011,138.85,16898.25407715125,0.5791975125670425,37.6930566191715
34013,66.77725118483404,42356.80393772277,0.5831108468615621,116.68397592481749
34015,142.46376811594203,17960.318939654204,0.5901745618253492,34.24645898653594
34017,35.37158469945356,48816.00620891044,0.6064397275773569,154.56167130913698
34019,180.1,10882.341162112334,0.47772505283355665,15.118595099452333
34021,127.04761904761905,29920.95642671334,0.5774198547005679,79.10003031435905
34023,112.765625,27648.624682110614,0.5671836799010636,60.91811057925714
34025,164.25974025974023,24366.321008461688,0.6109584062904552,56.53851902949863
34027,146.63636363636363,18892.54441140191,0.532059715823689,34.182275321272094
34029,167.73611111111114,21136.96212535659,0.596562737004,44.373622894291735
34031,86.61666666666669,38886.187520346175,0.59733123878638,110.73745584488367
34033,114.91666666666666,12038.3573811875,0.5317005279163541,27.4079216023325
34035,143.5810810810811,20686.20680030892,0.5666860785033311,36.441534258228245
34037,171.28571428571428,10573.313999724523,0.4850979709909048,15.290550305733571
34039,98.6833333333333,35968.75565592542,0.6159138306975334,96.90435950756574
34041,235.17391304347825,15082.324728262609,0.5371185463407826,38.754134582440436
35001,130.13636363636368,30405.985889782944,0.556733752516183,64.01849150116269
35003,3096.5,1441.80682373,0.3136581480503,0.191785044965
35005,702.705882352941,16837.71230181765,0.614646243698453,39.78517422255824
35006,900.7777777777778,9148.83512369889,0.5121626787715555,18.546454770700002
35007,2200.3333333333335,2363.01896159,0.44551051656406665,0.62384114663
35009,297.42857142857144,20951.525966100715,0.67739605903625,48.44955569931857
35011,2793,2142.50805664,0.5155990123749,0.4416693449
35013,294.7377049180328,21755.434762424917,0.5583739739949525,44.6750198011564
35015,1987.2307692307693,20574.034048228463,0.643316759512977,56.394482099097694
35017,417.2,7475.238867189,0.39125584661961,14.634787562491
35019,2740,1602.77355957,0.5234001874924,0.29760435224
35021,2405,2101.20556641,0.5734382271767,0.33632573485
35023,1332,9120.757019044999,0.5082203894853501,17.726657964295
35025,761.888888888889,16443.857387970555,0.5895054605272111,39.889225799180004
35027,757.1111111111111,8242.503634985555,0.3940213653776333,8.93687249886
35028,207.5,4709.774291995,0.466681018471725,3.421161293985
35029,1305.5714285714284,17416.237269812857,0.6534801040376857,52.40756564907
35031,567.4848484848485,8264.809518528182,0.4694537384943485,10.687002828630302
35033,1645,2116.07147217,0.45785140991210005,0.518200039865
35035,370.1428571428571,14798.737554643332,0.5237113251572619,34.25702357576381
35037,1742,9879.293457033333,0.6300430695215999,22.81768111388333
35039,1908.909090909091,6461.3034002154545,0.4099954745986091,7.626386994668182
35041,805.2,16937.677856448,0.49727875590324,51.522612911466005
35043,452.3999999999999,18425.491657368857,0.50681593332972,28.77365763954143
35045,738.9722222222218,12660.247592505277,0.49424212177594723,19.096524443894445
35047,931.5,8924.417321779,0.49100979566573,14.926392409207
35049,199.52631578947367,19217.85723448877,0.4753336414956228,31.76492779349403
35051,883,12973.99194336,0.462983638048175,29.6391023621
35053,1257,8965.771525066666,0.46047409375506665,15.968401345115
35055,988.6,6239.052917483,0.43890292942526,4.317569559814
35057,1252,4030.27587891,0.43888598084450003,2.573811566832
35059,5132,2356.77075195,0.4738688766956,0.54920202494
35061,155.84,8024.095423586799,0.391087772846224,12.387041426900401
36001,130.1882352941176,25418.9601160406,0.5655585881541741,51.22850634631494
36003,223.9375,3804.469345095625,0.3786122146993812,2.9540039077418747
36005,23.955555555555556,59386.010890706704,0.6256451891631722,172.61621039410912
36007,131.43859649122808,21079.799856087895,0.5592532994454351,47.971270761996315
36009,243.58333333333331,8035.280395510834,0.43413013592362915,12.774615640443335
36011,147.91666666666669,10850.864573163333,0.476633307834475,20.42885864277958
36013,218.52777777777777,14126.200052899998,0.5573969682057639,33.131213406724726
