Fips,avg_real_nodes_2010,avg_network_density_2010,avg_conNodeRatio_2010,avg_block_density_2010
01001,259.66666666666663,10935.606018069999,0.472973118225725,15.8926663398775
01003,484.03225806451616,8119.861249373548,0.48852843046188066,13.812753365891291
01005,355.44444444444446,3952.4404432544443,0.5231855147414778,5.525634249053334
01007,862.5,3747.8632202175,0.46655885875225,3.3537561893500003
01009,581.2222222222222,4951.419759116667,0.42674669954511113,4.249394284357778
01011,511,2376.749430343333,0.41431084275243335,1.4308875799166667
01013,315.77777777777777,6361.687988284445,0.49325901932185556,8.445840087206667
01015,361.741935483871,14768.394216233226,0.5140775192168452,36.343108900137096
01017,384,9596.782552086666,0.5146585934691889,21.619166957012222
01019,769.3333333333334,4763.180664066666,0.4743086298306667,5.361326734228333
01021,476.8888888888889,5393.259467235555,0.46306337581741114,4.66439668338
01023,579.75,2556.860473635,0.455032370984575,1.2454984188075
01025,483.8888888888889,2999.04505751,0.47731249199974446,2.050497253737778
01027,617.25,3775.053527835,0.463349051773525,2.7446176409725
01029,648.75,3721.913024905,0.47605185955765,2.7994268834625
01031,281.64285714285717,7716.803588872143,0.5386442435639143,12.129329766549999
01033,404.57142857142856,17650.295915879284,0.5907491850001428,56.353288820814285
01035,559.6,3486.68261719,0.49103470444678,2.067475128176
01037,905.6666666666666,3438.539876306667,0.46438196301463336,2.5475628376
01039,319.07142857142856,5838.206490657143,0.4955530528511286,8.23070088455
01041,345.8333333333333,3107.87398275,0.46728301048279997,1.8332663377133334
01043,407.3333333333333,7437.742160376111,0.4586373700036111,11.084797739986112
01045,391.71428571428567,7268.964756561429,0.5254911354609857,9.877491669999285
01047,363.4,11664.843196617334,0.5178167998790734,28.318265191717334
01049,509.35714285714283,6234.130092081428,0.4721201509237357,6.941142831534286
01051,325.46666666666664,6278.0949544293335,0.41740319132804665,11.074705759688667
01053,558,6026.256401913333,0.5046692457463889,8.95554179616
01055,220.9333333333333,15314.220393883666,0.50855091611544,36.046746150657
01057,631.2,3886.5154785180002,0.54021475315092,2.8853076458
01059,455.77777777777777,5763.908284508889,0.4586303101645778,8.319863213438888
01061,551.6666666666666,4314.274210616667,0.5299431333939333,4.517880956333333
01063,777.3333333333334,3046.429280603333,0.4521984656652,2.0743883053466665
01065,345,2851.8787434916667,0.42707534631093336,1.839232444765
01067,379.8333333333333,3754.9523518933333,0.4923929721116833,3.2289869785333334
01069,300.3181818181818,15662.299482867727,0.6227665082974864,33.09469885176273
01071,521.4545454545455,5314.673595084545,0.46586335518143634,8.689257004045455
01073,239.63803680981596,27257.412109376797,0.5396658407032877,83.37562493020602
01075,1085,3915.9197591166667,0.5245178540547667,2.7006475130733336
01077,300.18181818181813,14188.148648350909,0.529746666550641,32.69465527751727
01079,346,4208.16807726,0.4181334475676222,3.7069964011533334
01081,251.33333333333331,14322.313512734814,0.48543752343565555,23.157842150445926
01083,303.5,9083.4923248325,0.454917864874,15.356098651890001
01085,684,3234.312988285,0.405115768313425,1.697138398885
01087,237.33333333333331,9337.1080627475,0.44266593456269165,13.966228698695
01089,473.1095890410957,23949.7163019074,0.5646526613464082,55.8629106168926
01091,498.3333333333333,2981.9058024116666,0.46050986150903334,3.0126231610799996
01093,667.25,4537.792694095,0.4866984635591625,4.9095109403174995
01095,319.3888888888889,7581.706448028888,0.49216971298058887,12.373866279923332
01097,402.236842105263,27988.83124529043,0.6001245138937956,73.669351745075
01099,541.1428571428571,3124.851876397143,0.5235978066921285,1.8593650289942858
01101,143.18461538461537,20316.803887472463,0.5293615460395784,40.27429181062738
01103,228.62962962962962,15779.728615092963,0.5241711459778,37.512787315585186
01105,703.3333333333334,2592.81608073,0.4448116719722667,1.4796660741166667
01107,435,2801.62426758,0.4634874999523,1.771974778176
01109,396.875,4116.2788085975,0.4807436056435,4.21772474050875
01111,649.6666666666666,4499.329142256667,0.5108625392119,3.6795759598433335
01113,274.9230769230769,15325.787278398462,0.5193626582622615,36.88173471047769
01115,589.2307692307693,7134.401780353077,0.4126759446584385,8.428641300939232
01117,250.47916666666666,12348.068420414374,0.39180117286742083,20.55937187870896
01119,471.75,2308.0481567375,0.431515999138375,1.4580484926725
01121,373.5,10391.275312946818,0.46846548400140453,20.564906185327725
01123,583.5,4855.187768557,0.49827891290186,5.743914246563
01125,277.2978723404255,17371.72089012915,0.48909940301103827,44.80848944187681
01127,410,6165.038180885,0.4495098806089889,8.327209777307223
01129,839.4,3301.8699218780002,0.45574471950532003,1.81825768948
01131,432,2008.942871095,0.44429901242255,1.3634967654949999
01133,589.1428571428571,4576.115443641429,0.4594060012272286,4.223651903018571
02013,293,17.95941353,0.3964817225933,0.07361868769
02016,236.5,40.955160140000004,0.5479849129915,0.11426247656499999
02020,162.34545454545454,23474.604640338,0.5511176212267418,45.56720312238273
02050,439,180.13629659000003,0.47110551595686667,0.21504708317333332
02060,296,254.52993774,0.4457831382751,0.19942361116000001
02068,1484,124.54178619,0.460869550705,0.05400392786
02070,242.5,318.798662185,0.43387101590635,0.24468562379500003
02090,365.6842105263157,17135.06601755421,0.5087507069110789,40.120166787195785
02100,574,141.38633728,0.4537549316883,0.27811530232
02105,182,2572.39216614,0.60370370745655,3.211552992465
02110,191.16666666666666,4659.879051845,0.47765683631101663,8.831101860855
02122,590.6923076923077,1568.0286197653847,0.4327177611681,1.4914617337876923
02130,258.5,4154.9808177975,0.48265239596365,11.052097210665
02150,138.6,4483.184957886,0.46385375857352,6.807845631246
02164,400,20.53221893,0.4246284365654,0.02542348765
02170,319.25,6252.36037032125,0.43031637867292083,5.931001871516667
02180,445,296.58888245,0.41124045848845003,0.1998709701
02185,278,369.4312362666667,0.516920487086,0.26515954919333334
02188,211,36.97076416,0.50207810103895,0.051998850890000003
02195,405,91.79728699,0.4387865662575,0.12403164059
02198,266.75,378.48815155,0.512884244322775,0.564773857595
02220,278.5,1491.2766552,0.4263559728861,5.19159256667
02230,280,263.4423523,0.585774064064,0.4266936481
02240,699,142.581195835,0.40336245298385,0.103331986815
02261,604.6666666666666,61.590168,0.45192116498949997,0.07225242692
02270,404,39.08452988,0.4459161162376,0.04839159176
02275,260,63.92789459,0.4173354804516,0.12362660468
02282,170,44.62075806,0.2603369057178,0.07217726111
02290,452.5,64.1469903025,0.411268673837175,0.017901527695
04001,3099,5145.879943850625,0.5140919517725687,5.77142120152875
04003,531.8125,12642.536609652187,0.49090967699885313,25.342848567295626
04005,1553.142857142857,13080.463226320715,0.5233526815261107,28.591779006383927
04007,681.6875,5187.142318726875,0.41246143355965,7.482116224245
04009,784.6666666666666,11015.120937773334,0.46310040685865556,32.904714945293335
04011,702,1609.14278158,0.4036326805750667,1.36976871888
04012,861.2222222222222,7188.827826607778,0.4910217589802111,29.628418650892222
04013,148.21615720524005,30996.76532315727,0.523672541440769,61.94992362347215
04015,797.2558139534883,17292.72135606163,0.5478159799132256,31.358329772953486
04017,1355.5806451612905,7205.733063731291,0.5195986224758935,9.331029884280646
04019,172.67219917012466,23644.246566331465,0.5441267120640341,43.809372606989754
04021,513.1333333333334,18368.055857750132,0.5273859405517574,37.096405994102135
04023,748.3,12386.908813481,0.40884238183497,22.401410752537
04025,673.1190476190475,11645.403735936428,0.46501669074808094,16.342628992743336
04027,282,26093.195552203273,0.5776408791542127,67.58067192862418
05001,589.75,6200.008636478749,0.5336138643324375,10.551073253158751
05003,496.2857142857143,5312.721540181428,0.45403276171004286,5.015856231964285
05005,862.3333333333334,9235.999213327777,0.48399420579274444,12.246890597875556
05007,251.3061224489796,13924.247867509386,0.4195985465633612,19.817106135042653
05009,669.2857142857143,8662.98503767,0.4756854048797143,16.604449612755715
05011,257,3274.48183594,0.41166551709176,2.453237295152
05013,1315.5,3707.438232425,0.48835331201555,2.10245150328
05015,954.8,5969.84990235,0.45603740811348,5.418106031422
05017,893.5,6454.784912114999,0.525435172021375,8.81236165762
05019,712.6,9116.309179689999,0.46640055179598,15.970216321952
05021,438.3333333333333,6091.343668623333,0.4763722022374333,10.492164651554999
05023,533.2857142857143,5263.924944198571,0.4631648404257857,5.379791804728572
05025,1025,2859.398925785,0.4276174157858,1.3680896759049999
05027,947.6,8768.972607426,0.53155339956284,14.581294393541999
05029,363.1666666666667,4189.673217776667,0.4002325385809,4.947597404325
05031,334.47058823529414,14385.261129944118,0.49385126022731174,28.246599618131174
05033,423.18181818181813,9142.675381750909,0.4812453741377,15.446348266172727
05035,186.45,18058.941394046,0.523167397081855,41.3318084299605
05037,545,6734.508138023333,0.5052330096562667,11.384607911113333
05039,875.3333333333334,4823.750162763334,0.4710557560126,6.499986131986667
05041,499.2,3448.552197268,0.46526494622234,3.378161811832
05043,763,4618.554345706,0.40593099594116,4.583440518384
05045,237.8,13184.102587894798,0.460138288736348,22.9993763732956
05047,1609.3333333333333,5135.106933596667,0.4474732180436333,4.659295558933334
05049,1907,4019.469848635,0.4414935708046,3.30967593193
05051,520.55,15258.381176761,0.52337529212237,35.2191251158765
05053,606.25,5086.8690795925,0.4212189912796,4.9801658391975
05055,424.3333333333333,9206.01657444,0.4716845519012889,14.473605526824445
05057,706.8,7195.526660158,0.47295790910721996,12.698483181002
05059,1008.8571428571429,8947.435337615714,0.49601746031215715,18.63314219884
05061,1140,7394.879964196666,0.45513883233069996,15.52962263426
05063,468.375,5243.77044678125,0.4528937675059,6.76362878084625
05065,1081.5,5009.072448732501,0.418339841067775,5.0417765378975
05067,657,5239.9803710979995,0.50059802532198,7.7127265453380005
05069,296.79166666666663,18842.335642499584,0.5669740326702541,55.402810717626664
05071,591,5986.9898681683335,0.40569193661211667,6.834585984553334
05073,1022.5,3476.464965825,0.4339031279087,3.218638658525
05075,654.1666666666666,6268.72884115,0.4602607339620667,11.576971530916666
05077,560,4662.763183595,0.491281762719175,5.9695775508899995
05079,439.5,4274.0417480475,0.44113155454395003,4.163355439905
05081,438.25,2981.069519045,0.42128092795612504,2.9862001538275003
05083,387,4809.867879235,0.41390169163543333,8.421187659106668
05085,319,7934.46348572125,0.48308190889656877,8.952714338903125
05087,787.75,4246.270019535,0.396840073168275,2.7359554767625
